id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1394288700373323779,1394288700373323779,2021-05-17 09:48:25 Eastern Daylight Time,2021-05-17,09:48:25,-0400,817817720221794305,richardheartwin,R.Heart's forking ETH. HEX.com 40% APR 1189x @494d,,"#Bitcoin, #Ethereum, #Dogecoin, and  https://t.co/mLZsmWIz4A chart. Also #gamestop #GME  https://t.co/B468kOZ0ty",en,[],['http://HEX.com'],"['https://pbs.twimg.com/media/E1mB2X2X0AAbkb0.jpg', 'https://pbs.twimg.com/media/E1mCK-bWQAA7lXp.png']",14,57,258,"['bitcoin', 'ethereum', 'dogecoin', 'gamestop', 'gme']",[],https://twitter.com/RichardHeartWin/status/1394288700373323779,False,,1,https://pbs.twimg.com/media/E1mB2X2X0AAbkb0.jpg,,,,,,,[],,,,
1394288574363750404,1394288574363750404,2021-05-17 09:47:55 Eastern Daylight Time,2021-05-17,09:47:55,-0400,936224248586211329,canteringclark,Ryan 🐎 Cantering Clark,,"Who wants to go live today to talk about Bitcoin, Ethereum, and the Crypto market as a whole?  If this tweet gets 1k likes I will go live.  I will also go live if this tweet gets no likes.",en,[],[],[],17,11,507,[],[],https://twitter.com/CanteringClark/status/1394288574363750404,False,,0,,,,,,,,[],,,,
1394284586633412609,1394284586633412609,2021-05-17 09:32:04 Eastern Daylight Time,2021-05-17,09:32:04,-0400,14571055,ryansadams,RYAN SΞAN ADAMS - rsa.eth 🦇🔊,,"Hot @BanklessHQ ep w/ @MarkYusko now out!  Mark goes off on the banks 🔥  The banks turned our economy into a ponzi scheme.  The banks are stealing our money.  Then we talk Bitcoin, DeFi, Ethereum.  I ask him...is ETH is money?  So good...  Get this now!  https://t.co/NKeiaPFlZr  https://t.co/Omob7F49gH",en,"[{'screen_name': 'banklesshq', 'name': 'bankless 🏴', 'id': '1225557966142820354'}, {'screen_name': 'markyusko', 'name': 'mark w. yusko #twopointonequadrillion', 'id': '254280603'}]",['https://shows.banklesshq.com/p/-crypto-legacy-and-value-mark-yusko'],['https://pbs.twimg.com/media/E1l-UepXMAA8yTZ.jpg'],29,35,167,[],[],https://twitter.com/RyanSAdams/status/1394284586633412609,False,,1,https://pbs.twimg.com/media/E1l-UepXMAA8yTZ.jpg,,,,,,,[],,,,
1394284214993002500,1394284214993002500,2021-05-17 09:30:36 Eastern Daylight Time,2021-05-17,09:30:36,-0400,710463119886262272,cburniske,Chris Burniske,,"#Ethereum: Total transaction fees, also known as network revenue, increased 200x to $1.7 billion in Q1 2021, compared with $8 million in Q1 2020. -@draecomino   https://t.co/g0VDwaY8Il",en,"[{'screen_name': 'draecomino', 'name': 'james wang', 'id': '14597344'}]",['https://draecomino.substack.com/p/ethereum-q1-2021-results'],[],46,186,763,['ethereum'],[],https://twitter.com/cburniske/status/1394284214993002500,False,,0,,,,,,,,[],,,,
1394282986363887625,1394278209466810369,2021-05-17 09:25:43 Eastern Daylight Time,2021-05-17,09:25:43,-0400,1023005913156866054,tvstedal,ThomasQv,,"@iota @ST_World This is pretty major! STM supplys @tesla and @Apple, fun facts with Thomas😏  #ada #nano #doge #cardano #bitcoin #eth #ethereum #ShibaCoin #polkadot #Cryptocurency",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'apple', 'name': 'apple', 'id': '380749300'}]",[],[],3,20,170,"['ada', 'nano', 'doge', 'cardano', 'bitcoin', 'eth', 'ethereum', 'shibacoin', 'polkadot', 'cryptocurency']",[],https://twitter.com/TVstedal/status/1394282986363887625,False,,0,,,,,,,,"[{'screen_name': 'iota', 'name': 'IOTA', 'id': '3992601857'}, {'screen_name': 'ST_World', 'name': 'STMicroelectronics', 'id': '269729823'}]",,,,
1394280194882609153,1394280194882609153,2021-05-17 09:14:37 Eastern Daylight Time,2021-05-17,09:14:37,-0400,2260491445,coinmarketcap,CoinMarketCap,,Bitcoin Plummets as Elon Musk Suggests Tesla May Sell Its Bitcoin  #CoinMarketCap #Crypto #Cryptocurrency #Bitcoin #Altcoin #DeFi #Dogecoin #Ethereum #ElonMusk #Tesla   https://t.co/H7eHRusH0S,en,[],['https://coinmarketcap.com/alexandria/article/bitcoin-plummets-as-elon-musk-suggests-tesla-may-sell-its-bitcoin'],[],157,97,395,"['coinmarketcap', 'crypto', 'cryptocurrency', 'bitcoin', 'altcoin', 'defi', 'dogecoin', 'ethereum', 'elonmusk', 'tesla']",[],https://twitter.com/CoinMarketCap/status/1394280194882609153,False,,0,,,,,,,,[],,,,
1394276555405287428,1394276555405287428,2021-05-17 09:00:09 Eastern Daylight Time,2021-05-17,09:00:09,-0400,2260491445,coinmarketcap,CoinMarketCap,,"[AMA] NFTb x CoinMarketCap  Join the AMA on Telegram for NFTb Airdrops! 12PM GMT-3, May 22 (Saturday)  #CoinMarketCap #Crypto #Cryptocurrency #Bitcoin #Altcoin #DeFi #Dogecoin #Ethereum #NFTb   https://t.co/XDdwc67DwM  https://t.co/nShl9vhX9s",en,[],['https://t.me/CoinMarketCap'],['https://pbs.twimg.com/media/E1l3I2YWUAMjy5A.jpg'],66,79,244,"['coinmarketcap', 'crypto', 'cryptocurrency', 'bitcoin', 'altcoin', 'defi', 'dogecoin', 'ethereum', 'nftb']",[],https://twitter.com/CoinMarketCap/status/1394276555405287428,False,,1,https://pbs.twimg.com/media/E1l3I2YWUAMjy5A.jpg,,,,,,,[],,,,
1394276528045789189,1394276528045789189,2021-05-17 09:00:03 Eastern Daylight Time,2021-05-17,09:00:03,-0400,883984505119297536,wanchain_org,Wanchain,,"With #InstantCross, you can send 1 $ETH from #Ethereum to #Wanchain for under 5$ in gas.   A normal #Ethereum cross-chain transaction can cost upwards of 80$ in gas per transaction.   @WanLabsLtd'  https://t.co/CpPc6neU6B is 🔷🧠🔹🪙",en,"[{'screen_name': 'wanlabsltd', 'name': 'wanlabs ltd', 'id': '1326562107790331904'}]",['http://instantcross.finance'],[],15,79,278,"['instantcross', 'ethereum', 'wanchain', 'ethereum']",['eth'],https://twitter.com/wanchain_org/status/1394276528045789189,False,,0,,,,,,,,[],,,,
1394276401482772480,1394276401482772480,2021-05-17 08:59:33 Eastern Daylight Time,2021-05-17,08:59:33,-0400,109498457,bricepromos,CryptoBrice,,$25 to one random person in 60mins  RT &amp; follow me + @eMT__z    $ETH #Ethereum #ERC20 #Sushiswap #Uniswap #Binance  #BTC,en,"[{'screen_name': 'emt__z', 'name': 'emt || official', 'id': '64156785'}]",[],[],243,969,446,"['ethereum', 'erc20', 'sushiswap', 'uniswap', 'binance', 'btc']",['eth'],https://twitter.com/bricepromos/status/1394276401482772480,False,,0,,,,,,,,[],,,,
1394274112156078083,1394274112156078083,2021-05-17 08:50:27 Eastern Daylight Time,2021-05-17,08:50:27,-0400,1367897583226679302,ibuyfud,Jason Teustch’s Burner,,Where do miners go after eip-1559?  They make the transition from $eth to $tru.   Save this tweet. All Ethereum miners will eventually convert to the Truebit solver and verifier model.,en,[],[],[],10,40,182,[],"['eth', 'tru']",https://twitter.com/iBuyFUD/status/1394274112156078083,False,,0,,,,,,,,[],,,,
1394273137269825537,1394273137269825537,2021-05-17 08:46:34 Eastern Daylight Time,2021-05-17,08:46:34,-0400,1284010224,robertcow_,Robert Cow NFT,,"Ethereum gas is low again. Show me you #NFTs what are you minting or bidding on my NFT friends? Show me your artworks, this week is tough, I will try to support everyone!",en,[],[],[],283,20,233,['nfts'],[],https://twitter.com/RobertCow_/status/1394273137269825537,False,,0,,,,,,,,[],,,,
1394270968055533572,1394270968055533572,2021-05-17 08:37:57 Eastern Daylight Time,2021-05-17,08:37:57,-0400,109498457,bricepromos,CryptoBrice,,$100 to one random person in 24hrs  RT &amp; follow me + @kittycoins_io    $ETH #Ethereum #ERC20 #BNB #Sushiswap #Uniswap #Binance #BTC,en,"[{'screen_name': 'kittycoins_io', 'name': 'kittycoins.io', 'id': '1371760874818523137'}]",[],[],720,3159,1413,"['ethereum', 'erc20', 'bnb', 'sushiswap', 'uniswap', 'binance', 'btc']",['eth'],https://twitter.com/bricepromos/status/1394270968055533572,False,,0,,,,,,,,[],,,,
1394394481303068673,1394394481303068673,2021-05-17 16:48:45 Eastern Daylight Time,2021-05-17,16:48:45,-0400,1184294344984952833,flurbnb,Flur 🤫 | 📌 $1k giveaway 📌 $FLUR #flurarmy,,"$300 to one person in 72 hours  Retweet &amp; follow @Darth_Elon   Sponsor also has an ongoing $500 giveaway, feel free to check it out.  #cryptocurrency #cryptocurrencies #cryptocurrencyNews #ethereum #bitcoin #bnb #cryptotwitter #elon #elonmusk #elongate  https://t.co/clHxecMmL3",en,"[{'screen_name': 'darth_elon', 'name': 'darth elon', 'id': '1392115586667368469'}]",[],['https://pbs.twimg.com/media/E1niYujUcAE73_7.jpg'],1026,2800,1364,"['cryptocurrency', 'cryptocurrencies', 'cryptocurrencynews', 'ethereum', 'bitcoin', 'bnb', 'cryptotwitter', 'elon', 'elonmusk', 'elongate']",[],https://twitter.com/flurbnb/status/1394394481303068673,False,,1,https://pbs.twimg.com/media/E1niYujUcAE73_7.jpg,,,,,,,[],,,,
1394373937455407107,1394373937455407107,2021-05-17 15:27:07 Eastern Daylight Time,2021-05-17,15:27:07,-0400,991716278103691264,carolintaling,Carolin Taling,,No more high gas fees! Soon tokens issued on #Ethereum will be possible to run on the #Cardano blockchain $ADA,en,[],[],[],52,208,1784,"['ethereum', 'cardano']",['ada'],https://twitter.com/carolintaling/status/1394373937455407107,False,,0,,,,,,,,[],,,,
1394368180215324675,1394368180215324675,2021-05-17 15:04:14 Eastern Daylight Time,2021-05-17,15:04:14,-0400,1693569362,eylemculculoglu,Eylem Cülcüloğlu,,"Bu sene sonuna kadar Bitcoin'de 100k, Ethereum'da minimum 10k beklentimde hiç bir değişiklik yok.",tr,[],[],[],263,115,3018,[],[],https://twitter.com/EylemCulculoglu/status/1394368180215324675,False,,0,,,,,,,,[],,,,
1394366877053472773,1394366877053472773,2021-05-17 14:59:04 Eastern Daylight Time,2021-05-17,14:59:04,-0400,991345218678116353,digitalassetbuy,Digital Asset Investor 👀🔥,,Texas Bitcoin Conference 3/13/14: Ethereum Founder explains how he plans to get around US Regulations and do his PreSale.  If I were a @ripple attorney I would haul Clayton and Hinman in and get them to explain to the judge why they didn't enforce securities laws on this.  https://t.co/QuTcSRVJvV,en,"[{'screen_name': 'ripple', 'name': 'ripple', 'id': '1051053836'}]",[],[],139,587,1902,[],[],https://twitter.com/digitalassetbuy/status/1394366877053472773,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1394366305403379712/pu/img/itekG14EatilRFYN.jpg,,,,,,,[],,,,
1394363733481336834,1394363733481336834,2021-05-17 14:46:34 Eastern Daylight Time,2021-05-17,14:46:34,-0400,3021837038,inputoutputhk,Input Output,,NEW BLOG: Our incoming ERC20 converter will allow Ethereum-based tokens like $AGI @singularity_net to run on our proof-of-stake blockchain.   Coming soon to testnet. Find out more:   https://t.co/a3R3MpaJ83  #Cardano $ADA @Cardano,en,"[{'screen_name': 'singularity_net', 'name': 'singularitynet', 'id': '915590652167061504'}, {'screen_name': 'cardano', 'name': 'cardano community', 'id': '825920479055671296'}]",['https://iohk.io/en/blog/posts/2021/05/17/bringing-erc20-to-cardano/'],[],142,1247,4217,['cardano'],"['agi', 'ada']",https://twitter.com/InputOutputHK/status/1394363733481336834,False,,0,,,,,,,,[],,,,
1394340788075704333,1394340788075704333,2021-05-17 13:15:24 Eastern Daylight Time,2021-05-17,13:15:24,-0400,109498457,bricepromos,CryptoBrice,,$250 to one random person in 24hrs  RT &amp; follow me + @PinWheelbsc    $ETH #Ethereum #ERC20 #BNB  #Sushiswap #Uniswap #Binance  #BTC,en,"[{'screen_name': 'pinwheelbsc', 'name': 'pinwheel', 'id': '1394222958034526209'}]",[],[],793,3177,1506,"['ethereum', 'erc20', 'bnb', 'sushiswap', 'uniswap', 'binance', 'btc']",['eth'],https://twitter.com/bricepromos/status/1394340788075704333,False,,0,,,,,,,,[],,,,
1394296083384348676,1394296083384348676,2021-05-17 10:17:45 Eastern Daylight Time,2021-05-17,10:17:45,-0400,14597344,draecomino,James Wang,,"Ethereum isn't just a crypto currency. It's a software platform with users, revenue, and applications.  If you cover software like AWS, MSFT, SNOW, or TWLO you should cover Ethereum ($ETH). To get started, check out its Q1 'earnings' results:  https://t.co/8ZrEkQRFke",en,[],['https://draecomino.substack.com/p/ethereum-q1-2021-results'],[],149,715,2957,[],[],https://twitter.com/draecomino/status/1394296083384348676,False,,0,,,,,,,,[],,,,
1394270968055533572,1394270968055533572,2021-05-17 08:37:57 Eastern Daylight Time,2021-05-17,08:37:57,-0400,109498457,bricepromos,CryptoBrice,,$100 to one random person in 24hrs  RT &amp; follow me + @kittycoins_io    $ETH #Ethereum #ERC20 #BNB #Sushiswap #Uniswap #Binance #BTC,en,"[{'screen_name': 'kittycoins_io', 'name': 'kittycoins.io', 'id': '1371760874818523137'}]",[],[],720,3159,1413,"['ethereum', 'erc20', 'bnb', 'sushiswap', 'uniswap', 'binance', 'btc']",['eth'],https://twitter.com/bricepromos/status/1394270968055533572,False,,0,,,,,,,,[],,,,
1394237940319072267,1394237940319072267,2021-05-17 06:26:43 Eastern Daylight Time,2021-05-17,06:26:43,-0400,2260491445,coinmarketcap,CoinMarketCap,,"Join the Exclusive “xSuter (XSUTER)” Airdrop on CoinMarketCap  Total $2.5M USD est. Airdrop Value (2.2K BNB, 918K BUSD, 430 Cake, and 15 Bakery Tokens)   #CoinMarketCap #Crypto #Cryptocurrency #Bitcoin #Altcoin #DeFi #Dogecoin #Ethereum #XSUTER #Airdrop   https://t.co/y1WnYVcN3B  https://t.co/TCTaSf6Po7",en,[],['https://coinmarketcap.com/currencies/xsuter/airdrop'],['https://pbs.twimg.com/media/E1lUBHQX0AYNZ1Q.jpg'],768,3982,4979,"['coinmarketcap', 'crypto', 'cryptocurrency', 'bitcoin', 'altcoin', 'defi', 'dogecoin', 'ethereum', 'xsuter', 'airdrop']",[],https://twitter.com/CoinMarketCap/status/1394237940319072267,False,,1,https://pbs.twimg.com/media/E1lUBHQX0AYNZ1Q.jpg,,,,,,,[],,,,
1394221649243918339,1394221649243918339,2021-05-17 05:21:59 Eastern Daylight Time,2021-05-17,05:21:59,-0400,1333467482,coindesk,CoinDesk,,"Ethereum co-founder @VitalikButerin has burned 90% of his Shiba Inu coin (SHIB) holdings, an amount worth $6.7 billion. The rest will go to charity, he said.  Via @JamieCrawleyCD  https://t.co/tdlItTaRrC",en,"[{'screen_name': 'vitalikbuterin', 'name': 'vitalik.eth', 'id': '295218901'}, {'screen_name': 'jamiecrawleycd', 'name': 'jamie crawley', 'id': '1358731418147450880'}]",['https://trib.al/kczoo8i'],[],402,1208,4551,[],[],https://twitter.com/CoinDesk/status/1394221649243918339,False,,0,,,,,,,,[],,,,
1394208424771035138,1394208424771035138,2021-05-17 04:29:26 Eastern Daylight Time,2021-05-17,04:29:26,-0400,229573270,_jefflau,jefflau.eth,,"There’s been a lot of discussion on Ethereum Layer 2s vs plasma/sidechains as scaling solutions.  After doing some reading on the matter, I’d like to write my thread on what rollups are fundamentally and how they help scaling.  A long thread 🧵:",en,[],[],[],52,405,1688,[],[],https://twitter.com/_jefflau/status/1394208424771035138,False,,0,,,,,,,,[],,,,
1394186087564603393,1394186087564603393,2021-05-17 03:00:40 Eastern Daylight Time,2021-05-17,03:00:40,-0400,1626294277,spectatorindex,The Spectator Index,,"Prices, past 24 hours.  Bitcoin: -5.8% Ethereum: -7.4% XRP: -7.2% Stellar: -1.8% Cardano: -3.5% Dogecoin: -5.6%",en,[],[],[],101,447,2689,[],[],https://twitter.com/spectatorindex/status/1394186087564603393,False,,0,,,,,,,,[],,,,
1394152452748759041,1394152452748759041,2021-05-17 00:47:01 Eastern Daylight Time,2021-05-17,00:47:01,-0400,30325257,thecryptolark,Lark Davis,,A day will come when the bull market will end and you should not buy the dip.   Today is not that day.   #bitcoin #ethereum #crypto,en,[],[],[],204,417,3930,"['bitcoin', 'ethereum', 'crypto']",[],https://twitter.com/TheCryptoLark/status/1394152452748759041,False,,0,,,,,,,,[],,,,
1394152299497500674,1394152299497500674,2021-05-17 00:46:24 Eastern Daylight Time,2021-05-17,00:46:24,-0400,755660536373768192,alekssvetski,Svetski,,"Lol. This dickhead thought he found himself a community full of weak, fiat hero worshippers..  Instead he found a hornets nest full of sovereign individuals.  This ain’t Ethereum loser. Here we don’t have rulers. This is #Bitcoin  https://t.co/jzbFR3aPLC",en,[],[],['https://pbs.twimg.com/media/E1kGH5gXMAE9qQ8.jpg'],45,148,1260,['bitcoin'],[],https://twitter.com/AleksSvetski/status/1394152299497500674,False,,1,https://pbs.twimg.com/media/E1kGH5gXMAE9qQ8.jpg,,,,,,,[],,,,
1394149556871389189,1394149556871389189,2021-05-17 00:35:31 Eastern Daylight Time,2021-05-17,00:35:31,-0400,789299,nanexcool,mariano.eth 🦇🔊,,Number #1 reason I'm bullish #Ethereum   Because I'M FUCKING BUILDING ON IT 😎  And so are all my friends 😘,en,[],[],[],61,160,1764,['ethereum'],[],https://twitter.com/nanexcool/status/1394149556871389189,False,,0,,,,,,,,[],,,,
1394148197157666818,1394148197157666818,2021-05-17 00:30:06 Eastern Daylight Time,2021-05-17,00:30:06,-0400,30325257,thecryptolark,Lark Davis,,Just bought more #bitcoin and #ethereum,en,[],[],[],341,332,5708,"['bitcoin', 'ethereum']",[],https://twitter.com/TheCryptoLark/status/1394148197157666818,False,,0,,,,,,,,[],,,,
1394140663915089920,1394140663915089920,2021-05-17 00:00:10 Eastern Daylight Time,2021-05-17,00:00:10,-0400,759251,cnn,CNN,,Ethereum co-founder Vitalik Buterin donated $1 billion worth of shiba inu coin — a dogecoin spinoff — to a Covid-19 relief fund in India  https://t.co/5bYwQIWalb,en,[],['https://cnn.it/3uS1FuI'],[],178,265,1746,[],[],https://twitter.com/CNN/status/1394140663915089920,False,,0,,,,,,,,[],,,,
1394071148426452993,1394071148426452993,2021-05-16 19:23:57 Eastern Daylight Time,2021-05-16,19:23:57,-0400,30325257,thecryptolark,Lark Davis,,"Guys quick, panic sell your #ethereum because Tesla may or may not have sold their #bitcoin. This market is crazy.",en,[],[],[],243,144,3165,"['ethereum', 'bitcoin']",[],https://twitter.com/TheCryptoLark/status/1394071148426452993,False,,0,,,,,,,,[],,,,
1394043011600945155,1394043011600945155,2021-05-16 17:32:08 Eastern Daylight Time,2021-05-16,17:32:08,-0400,15370019,wolfejosh,Josh Wolfe,,TIRED:BTC #Bitcoin laser eyes 🙄  WIRED:  Ethereum Ears! 👂📈 😲  https://t.co/9P3zKBrNda,en,[],[],['https://pbs.twimg.com/media/E1iis78XMAI7M4r.jpg'],90,92,1920,['bitcoin'],[],https://twitter.com/wolfejosh/status/1394043011600945155,False,,1,https://pbs.twimg.com/media/E1iis78XMAI7M4r.jpg,,,,,,,[],,,,
1394029769553973248,1394029769553973248,2021-05-16 16:39:31 Eastern Daylight Time,2021-05-16,16:39:31,-0400,870719875467161601,ethereumjesus,Ethereum Jesus ⟠ 🙌🏻,,"Don't worry, Elon Musk didn't own any Ethereum. We good fam.",en,[],[],[],148,264,3255,[],[],https://twitter.com/EthereumJesus/status/1394029769553973248,False,,0,,,,,,,,[],,,,
1393993318384631808,1393993318384631808,2021-05-16 14:14:40 Eastern Daylight Time,2021-05-16,14:14:40,-0400,1366286707193122819,delicciuus,coco,,"Looks like a great opportunity, I am definitely not going to miss this chance #BitcoinNetworks  #blockchain #Bitcoin #Ethereum #ETH #doge #ShibaArmy #BinanceSmartChain",en,[],[],[],206,1167,1152,"['bitcoinnetworks', 'blockchain', 'bitcoin', 'ethereum', 'eth', 'doge', 'shibaarmy', 'binancesmartchain']",[],https://twitter.com/delicciuus/status/1393993318384631808,False,https://twitter.com/OfficialBTCN/status/1393990944492560386,0,,,,,,,,[],,,,
1393968144268414981,1393968144268414981,2021-05-16 12:34:38 Eastern Daylight Time,2021-05-16,12:34:38,-0400,1357255130014355463,compro01,ComPro,,ComPro.Finace @Airdrop is live!  $copr Reward for Tasks: Up to 150   #Airdrop #Bitcoin #Ethereum #bsc #HECOchain #copr 🔶 Join the telegram group 🔶 Follow ComPro at Twitter and retweet  pin post And tag 3 friend 📘 Submit your details  https://t.co/sYhsZoKT0b  https://t.co/8RPJ0AkHrJ,en,"[{'screen_name': 'airdrop', 'name': 'airdrop', 'id': '974724310534443009'}]",['https://t.me/comprinBot?start=1706545391'],['https://pbs.twimg.com/media/E1heo7nVUAEeaoE.jpg'],3613,6812,9856,"['airdrop', 'bitcoin', 'ethereum', 'bsc', 'hecochain', 'copr']",['copr'],https://twitter.com/ComPro01/status/1393968144268414981,False,,1,https://pbs.twimg.com/media/E1heo7nVUAEeaoE.jpg,,,,,,,[],,,,
1393914137428770816,1393914137428770816,2021-05-16 09:00:02 Eastern Daylight Time,2021-05-16,09:00:02,-0400,877807935493033984,binance,Binance,,#Ethereum is ________,und,[],[],[],6599,1137,13208,['ethereum'],[],https://twitter.com/binance/status/1393914137428770816,False,,0,,,,,,,,[],,,,
1393880019630362636,1393880019630362636,2021-05-16 06:44:28 Eastern Daylight Time,2021-05-16,06:44:28,-0400,2786431437,mckaywrigley,Mckay Wrigley,,Observation:  I’ve seen plenty of people go from Bitcoin to Ethereum.  But I’ve seen almost nobody go the other way.,en,[],[],[],221,113,1797,[],[],https://twitter.com/mckaywrigley/status/1393880019630362636,False,,0,,,,,,,,[],,,,
1393867356070350851,1393867356070350851,2021-05-16 05:54:09 Eastern Daylight Time,2021-05-16,05:54:09,-0400,27313635,erikwill,erik willey,,Cardano could end up being more important than Bitcoin and Ethereum combined.   It is the ONLY coin that you can say that about it.,en,[],[],[],219,372,2803,[],[],https://twitter.com/erikwill/status/1393867356070350851,False,,0,,,,,,,,[],,,,
1393778277622370315,1393778277622370315,2021-05-16 00:00:11 Eastern Daylight Time,2021-05-16,00:00:11,-0400,759251,cnn,CNN,,Ethereum co-founder Vitalik Buterin donated $1 billion worth of shiba inu coin — a dogecoin spinoff — to a Covid-19 relief fund in India  https://t.co/EXiqYs4cda,en,[],['https://cnn.it/3omEjuF'],[],135,282,1613,[],[],https://twitter.com/CNN/status/1393778277622370315,False,,0,,,,,,,,[],,,,
1393705664229347329,1393705664229347329,2021-05-15 19:11:38 Eastern Daylight Time,2021-05-15,19:11:38,-0400,396588822,defidude,DeFi Dude 🦇🔊,,"5 years ago I was in debt, depressed, and felt like I didn’t fit in anywhere.  Ethereum/crypto has helped me find my passions, got me out of debt (and more), and I’ve never felt so at home around my fellow crypto nerds.  So thankful I get to work in this industry every day. ❤️",en,[],[],[],103,118,2111,[],[],https://twitter.com/defidude/status/1393705664229347329,False,,0,,,,,,,,[],,,,
1393591794613604353,1393591794613604353,2021-05-15 11:39:10 Eastern Daylight Time,2021-05-15,11:39:10,-0400,1103218563383549952,officialtravlad,Travladd Crypto,,"Just checked on $milf the token I mentioned yesterday, looks to be consolidating, potential move to the upside on the way. I will be interviewing a member of their team on my twitch channel this week, stay tuned on this one! #crypto #pancakeswap #btc #cryptos #ad #Ethereum  https://t.co/7k0jUaZCAq",en,[],[],['https://pbs.twimg.com/media/E1cIWVFXMAMdEVL.jpg'],6,59,1219,"['crypto', 'pancakeswap', 'btc', 'cryptos', 'ad', 'ethereum']",['milf'],https://twitter.com/OfficialTravlad/status/1393591794613604353,False,,1,https://pbs.twimg.com/media/E1cIWVFXMAMdEVL.jpg,,,,,,,[],,,,
1393572687977529346,1393572687977529346,2021-05-15 10:23:14 Eastern Daylight Time,2021-05-15,10:23:14,-0400,1385512118221430789,spacetitanbsc,SpaceTitan,,📣 Space Titan @Airdrop is live!  🏆 Reward for Tasks:  Up to 400M SPACETITAN  👨‍👩‍👧 Referral Reward: 20M SPACETITAN  👉  https://t.co/4AMMhJiYVa 👈  #Airdrop #Bitcoin #Ethereum #Crypto #crypto #SPACETITAN,en,"[{'screen_name': 'airdrop', 'name': 'airdrop', 'id': '974724310534443009'}]",['http://t.me/SPACETITANairdropbot'],[],545,3235,3213,"['airdrop', 'bitcoin', 'ethereum', 'crypto', 'crypto', 'spacetitan']",[],https://twitter.com/SpaceTitanBSC/status/1393572687977529346,False,,0,,,,,,,,[],,,,
1393562436406546437,1393562436406546437,2021-05-15 09:42:30 Eastern Daylight Time,2021-05-15,09:42:30,-0400,712457848874086400,qwqiao,Qiao Wang,,Friend of mine who has been a BTC maxi since 2011 and adamant about Ethereum being a scam changed his mind recently and acquired ETH.  I love people who have strong opinions but can update their views.  RIP those maxis who still can’t see what’s happening in front of their eyes.,en,[],[],[],119,124,1660,[],[],https://twitter.com/QwQiao/status/1393562436406546437,False,,0,,,,,,,,[],,,,
1393519479875805184,1393519479875805184,2021-05-15 06:51:48 Eastern Daylight Time,2021-05-15,06:51:48,-0400,1326133795204988934,documentether,Documenting Ethereum 🧾,,"If you don't understand ethereum and refuse to learn, it's gonna be a tough century for you.",en,[],[],[],69,302,2285,[],[],https://twitter.com/DocumentEther/status/1393519479875805184,False,,0,,,,,,,,[],,,,
1393510706855694337,1393510706855694337,2021-05-15 06:16:57 Eastern Daylight Time,2021-05-15,06:16:57,-0400,220286804,cryptojeromefr,Jérôme S. 🇫🇷,,Why is #Cardano so strong ? A thread to help Ethereum maximalists and others new joiners understand where the value is coming from   👇👇👇,en,[],[],[],110,500,1869,['cardano'],[],https://twitter.com/CryptoJeromeFR/status/1393510706855694337,False,,0,,,,,,,,[],,,,
1393432176151068674,1393432176151068674,2021-05-15 01:04:54 Eastern Daylight Time,2021-05-15,01:04:54,-0400,1305349277422477313,pancakeswap,PancakeSwap 🥞 #BSC,,Sometimes #PancakeSwap has more daily unique users than the entire Ethereum network.   Imagine that.,en,[],[],[],189,304,1632,['pancakeswap'],[],https://twitter.com/PancakeSwap/status/1393432176151068674,False,https://twitter.com/BinanceChain/status/1393430196653486081,0,,,,,,,,[],,,,
1393362110072213506,1393340476984598528,2021-05-14 20:26:29 Eastern Daylight Time,2021-05-14,20:26:29,-0400,1089643585,rickyedit,ricky,,@auronplay el que te saca una guitarrita en la fiesta y se pone a hablarte del ethereum,es,[],[],[],11,29,4447,[],[],https://twitter.com/RickyEdit/status/1393362110072213506,False,,0,,,,,,,,"[{'screen_name': 'auronplay', 'name': 'Auron', 'id': '1501434991'}]",,,,
1393314139536338944,1393314139536338944,2021-05-14 17:15:52 Eastern Daylight Time,2021-05-14,17:15:52,-0400,1103218563383549952,officialtravlad,Travladd Crypto,,"One of my personal favourite tokens @CougarCoin have now donated $5,000 to wildlife charities and have reached the 18,000 holder milestone, coingeko on the way &amp; a national wildlife federation meeting coming up, BULLISH.  #cryptonews #CryptocurrencyNews #BTC #ad #Ethereum #HODL",en,"[{'screen_name': 'cougarcoin', 'name': 'cougar coin', 'id': '1384285089563959297'}]",[],[],136,226,1357,"['cryptonews', 'cryptocurrencynews', 'btc', 'ad', 'ethereum', 'hodl']",[],https://twitter.com/OfficialTravlad/status/1393314139536338944,False,,0,,,,,,,,[],,,,
1393247206723948549,1393247206723948549,2021-05-14 12:49:54 Eastern Daylight Time,2021-05-14,12:49:54,-0400,2373682811,zackvoell,Zack Voell,,"Yes, Ethereum is also a proof of work protocol, but unlike Bitcoin all their carbon emissions are offset by saying they’ll transition to proof of stake for five years",en,[],[],[],73,102,1454,[],[],https://twitter.com/zackvoell/status/1393247206723948549,False,,0,,,,,,,,[],,,,
