id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1394440185379627010,1394440185379627010,2021-05-17 19:50:22 Eastern Daylight Time,2021-05-17,19:50:22,-0400,1391227717887029253,janecroft10,janecroft,,Discounted Price #Ethereum #BNB #ShibaCoin etc #altcoins,en,[],[],[],0,0,0,"['ethereum', 'bnb', 'shibacoin', 'altcoins']",[],https://twitter.com/janecroft10/status/1394440185379627010,False,,0,,,,,,,,[],,,,
1394440133034774529,1394431463450370054,2021-05-17 19:50:09 Eastern Daylight Time,2021-05-17,19:50:09,-0400,1393904291350519808,metaversejames,metaverse,,"@stoolpresidente SafeMoon, which debuted in March, has received increased buzz recently, based on a pitch that it will avoid the wild price fluctuations endemic to Bitcoin, Ethereum, and more recently, Dogecoin",en,[],[],[],0,0,0,[],[],https://twitter.com/metaversejames/status/1394440133034774529,False,,0,,,,,,,,"[{'screen_name': 'stoolpresidente', 'name': 'Dave Portnoy', 'id': '43775786'}]",,,,
1394440113065627650,1394440113065627650,2021-05-17 19:50:05 Eastern Daylight Time,2021-05-17,19:50:05,-0400,263428543,marko_55,マルコ,,"為替(21/05/18 08:50㈫現在)  米ドル→109.19円 香港ドル→14.06円 台湾ドル→3.89円 中国元→16.96円 ユーロ→132.74円 英ポンド→154.45円 豪ドル→84.88円 BTC→4,772,246円 Ethereum→352,709円 Ripple→164.25円 MonaCoin→274.90円",ja,[],[],[],0,0,0,[],[],https://twitter.com/marko_55/status/1394440113065627650,False,,0,,,,,,,,[],,,,
1394440092777795585,1394440092777795585,2021-05-17 19:50:00 Eastern Daylight Time,2021-05-17,19:50:00,-0400,1329617308340412421,thelatampost,The Latam Post,,Fundador de #Ethereum dona 1000 millones para combatir COVID-19 en #India.  https://t.co/xx4xyD20xf Por @flavicarol #Criptomonedas,es,"[{'screen_name': 'flavicarol', 'name': 'fla garay', 'id': '114066432'}]",['https://bit.ly/2RLCjjz'],[],0,0,0,"['ethereum', 'india', 'criptomonedas']",[],https://twitter.com/thelatampost/status/1394440092777795585,False,,0,,,,,,,,[],,,,
1394440064311066624,1393968144268414981,2021-05-17 19:49:53 Eastern Daylight Time,2021-05-17,19:49:53,-0400,1215791385233645568,farikhi77047493,farikhin,,"@ComPro01 @Airdrop This project has a very bright future, because I really think this project is too perfect to be true. This is a very cool and innovative project.  @ekoyanu99 @rizki_riyadi16 @FatinCahyaR  #Airdrop #Bitcoin  #Ethereum #bsc  #HECOchain #copr",en,"[{'screen_name': 'ekoyanu99', 'name': 'eko yanu.one', 'id': '713155603128975360'}, {'screen_name': 'rizki_riyadi16', 'name': 'm rizki riyadi', 'id': '2196612642'}, {'screen_name': 'fatincahyar', 'name': 'fatin cahya ramadhan', 'id': '730388214968553473'}]",[],[],0,0,0,"['airdrop', 'bitcoin', 'ethereum', 'bsc', 'hecochain', 'copr']",[],https://twitter.com/farikhi77047493/status/1394440064311066624,False,,0,,,,,,,,"[{'screen_name': 'ComPro01', 'name': 'ComPro', 'id': '1357255130014355463'}, {'screen_name': 'Airdrop', 'name': 'Airdrop', 'id': '974724310534443009'}]",,,,
1394440053963870210,1394440053963870210,2021-05-17 19:49:50 Eastern Daylight Time,2021-05-17,19:49:50,-0400,1375243338182451200,gsauzey,soze__________,,Only 25 pieces out now on @rariblecom at only 0.012eth.   https://t.co/SNsCZt1Yxf? #rarible #ethereum #nonfungible #digitalasset #nft via @rariblecom #nftart #NFT #NFTs #nftcollectors #NFTartist,en,"[{'screen_name': 'rariblecom', 'name': 'rarible', 'id': '1160222700104757249'}, {'screen_name': 'rariblecom', 'name': 'rarible', 'id': '1160222700104757249'}]",['https://rarible.com/token/0xd07dc4262bcdbf85190c01c996b4c06a461d2430:568697:0x03a317e1ff0176d464be99641398b8098ffef4d7'],[],0,1,2,"['rarible', 'ethereum', 'nonfungible', 'digitalasset', 'nft', 'nftart', 'nft', 'nfts', 'nftcollectors', 'nftartist']",[],https://twitter.com/GSauzey/status/1394440053963870210,False,,0,,,,,,,,[],,,,
1394440029922119681,1394440029922119681,2021-05-17 19:49:45 Eastern Daylight Time,2021-05-17,19:49:45,-0400,1389644889957281795,kriptoaksiyon,KriptoAksiyon,,Bugün kendi grubumu kurup ınsanlara son 6 günde spotta %900 verebiliyorsam senden aldikalrim ve kendimi geliştirmem sonucudur. @kriptocumm #bitcoin #ethereum #altcoin #kriptopara,tr,"[{'screen_name': 'kriptocumm', 'name': 'kriptocum🦋', 'id': '1858220814'}]",[],[],0,0,3,"['bitcoin', 'ethereum', 'altcoin', 'kriptopara']",[],https://twitter.com/kriptoaksiyon/status/1394440029922119681,False,https://twitter.com/kriptoaksiyon/status/1394439523657043969,0,,,,,,,,[],,,,
1394440007209963522,1394432410994024450,2021-05-17 19:49:39 Eastern Daylight Time,2021-05-17,19:49:39,-0400,1393904291350519808,metaversejames,metaverse,,"@wallstreetbets SafeMoon, which debuted in March, has received increased buzz recently, based on a pitch that it will avoid the wild price fluctuations endemic to Bitcoin, Ethereum, and more recently, Dogecoin",en,[],[],[],0,0,0,[],[],https://twitter.com/metaversejames/status/1394440007209963522,False,,0,,,,,,,,"[{'screen_name': 'wallstreetbets', 'name': 'WallStreetBets', 'id': '588569122'}]",,,,
1394439963404611584,1394439963404611584,2021-05-17 19:49:29 Eastern Daylight Time,2021-05-17,19:49:29,-0400,1382140148218003456,satoshiowl,SatoshiOwl 🦉,,Bottom is in !!!  i said this already 3 times today ... so sooner or later i will be right 😂🤣  #crypto #bitcoin #btc #eth #ethereum #ALTSEASON #bsc #bnb #binance #uniswap $eos $matic $enj $xvs $sxp,en,[],[],[],0,3,15,"['crypto', 'bitcoin', 'btc', 'eth', 'ethereum', 'altseason', 'bsc', 'bnb', 'binance', 'uniswap']","['eos', 'matic', 'enj', 'xvs', 'sxp']",https://twitter.com/SatoshiOwl/status/1394439963404611584,False,,0,,,,,,,,[],,,,
1394439960174858241,1394439960174858241,2021-05-17 19:49:28 Eastern Daylight Time,2021-05-17,19:49:28,-0400,1391555139966627841,f32430386,F,,"I found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome!  https://t.co/hWUrhBciAW #cryptocurrency #296955  https://t.co/J0QbfGXXBV",en,[],['https://coinhunt.gsc.im/w6wcUrv8ih'],['https://pbs.twimg.com/media/E1oLwL4VoAI0A_v.jpg'],0,0,0,"['ethereum', 'coinhuntworld', 'cryptocurrency']",[],https://twitter.com/F32430386/status/1394439960174858241,False,,1,https://pbs.twimg.com/media/E1oLwL4VoAI0A_v.jpg,,,,,,,[],,,,
1394439951434059776,1394439951434059776,2021-05-17 19:49:26 Eastern Daylight Time,2021-05-17,19:49:26,-0400,1202222227179155456,kyledev90481712,Krypto kyle,,I love all crypto #safemooon  #ShibaArmy  #kishuinu  #deeznuts  @deeznutscoin_  @YummyCrypto  @PandaCoinPND  #Bitcoin  #Ethereum,en,"[{'screen_name': 'deeznutscoin_', 'name': 'deeznuts', 'id': '1387591986861903876'}, {'screen_name': 'yummycrypto', 'name': '$yummy coin', 'id': '1387519477391130625'}, {'screen_name': 'pandacoinpnd', 'name': 'pandacoin $pnd', 'id': '873207417542234112'}]",[],[],1,0,1,"['safemooon', 'shibaarmy', 'kishuinu', 'deeznuts', 'bitcoin', 'ethereum']",[],https://twitter.com/KyleDev90481712/status/1394439951434059776,False,,0,,,,,,,,[],,,,
1394439893107941379,1394439893107941379,2021-05-17 19:49:12 Eastern Daylight Time,2021-05-17,19:49:12,-0400,1330180409175519232,ananyamiglani,Ananya Miglani,,Market will bounce back! Mark my words #Crypto #Bitcoin #altcoins #Ethereum @ethereum @BTCTN,en,"[{'screen_name': 'ethereum', 'name': 'ethereum', 'id': '2312333412'}, {'screen_name': 'btctn', 'name': 'bitcoin news', 'id': '3367334171'}]",[],[],0,0,0,"['crypto', 'bitcoin', 'altcoins', 'ethereum']",[],https://twitter.com/ananyamiglani/status/1394439893107941379,False,,0,,,,,,,,[],,,,
1394439872241405958,1394439872241405958,2021-05-17 19:49:07 Eastern Daylight Time,2021-05-17,19:49:07,-0400,1387143847545905152,kriptomani8,Kriptomani,,"İşin ilginç yanı uzun vade yatırımcılar halen ellerinde ki BTC’leri tutuyorlar, satanlar genelde yeni yatırımcılar. Ya gidişata göre karar verecekler ya da gerçekten bir atak bekliyorlar.  #expertpara  #coin  #kripto  #BTC           #Ethereum  #Binance        #Dogecoins",tr,[],[],[],0,0,0,"['expertpara', 'coin', 'kripto', 'btc', 'ethereum', 'binance', 'dogecoins']",[],https://twitter.com/Kriptomani8/status/1394439872241405958,False,,0,,,,,,,,[],,,,
1394439846853238787,1394439846853238787,2021-05-17 19:49:01 Eastern Daylight Time,2021-05-17,19:49:01,-0400,1073680869519446017,katxsexmachine,THOR GAINS,,@elonmusk @stoolpresidente @miakhalifa @cz_binance @VirtuabrokerLtd @SatoshiLite @BCCryptoBC @crypto_drill @CryptoAdventure @StockNinjaDD @Cryptonews7News @ethereum,und,"[{'screen_name': 'stoolpresidente', 'name': 'dave portnoy', 'id': '43775786'}, {'screen_name': 'miakhalifa', 'name': 'mia k.', 'id': '2835653131'}, {'screen_name': 'cz_binance', 'name': 'cz 🔶 binance', 'id': '902926941413453824'}, {'screen_name': 'virtuabrokerltd', 'name': 'virtuabroker_ltd', 'id': '1359941220575961090'}, {'screen_name': 'satoshilite', 'name': 'charlie lee [ltc⚡]', 'id': '14338147'}, {'screen_name': 'bccryptobc', 'name': 'british capital (crypto & defi accelerator)', 'id': '1322165491360800769'}, {'screen_name': 'crypto_drill', 'name': 'crypto_and_drill', 'id': '159986031'}, {'screen_name': 'cryptoadventure', 'name': 'crypto adventure', 'id': '798107102732500992'}, {'screen_name': 'stockninjadd', 'name': 'crypto ninja', 'id': '793894545129873408'}, {'screen_name': 'cryptonews7news', 'name': 'cryptocurrencies news', 'id': '1311665481573568526'}, {'screen_name': 'ethereum', 'name': 'ethereum', 'id': '2312333412'}]",[],[],0,0,0,[],[],https://twitter.com/katxsexmachine/status/1394439846853238787,False,https://twitter.com/lofcrypto/status/1394437144312221698,0,,,,,,,,[],,,,
1394439825235775489,1394439825235775489,2021-05-17 19:48:56 Eastern Daylight Time,2021-05-17,19:48:56,-0400,366229963,bitcointrack,Bitcoin Track,,"Pourquoi Buterin a donné 10% de SHIB et brulé les 40%? 1 milliard plutôt que 5 ?   Il savait qu'en détruisant la moitié, son prix allait bientôt s'envoler. Et qu'au lieu d'avoir 1 milliard, l'oeuvre de charité en aura 20 ou 30.  #crypto #dogecoin #shibainu #bitcoin #ethereum #xrp",fr,[],[],[],1,0,2,"['crypto', 'dogecoin', 'shibainu', 'bitcoin', 'ethereum', 'xrp']",[],https://twitter.com/BitcoinTrack/status/1394439825235775489,False,,0,,,,,,,,[],,,,
1394439719983861762,1394295888462454787,2021-05-17 19:48:31 Eastern Daylight Time,2021-05-17,19:48:31,-0400,1068460760387543041,blackbeardsheep,.RathinBlackBeard𝕊heep.,,@bantg Binance is like a side GF of Ethereum.,en,[],[],[],0,0,0,[],[],https://twitter.com/BlackBeardSheep/status/1394439719983861762,False,,0,,,,,,,,"[{'screen_name': 'bantg', 'name': 'banteg', 'id': '108172903'}]",,,,
1394439677696827392,1394439677696827392,2021-05-17 19:48:21 Eastern Daylight Time,2021-05-17,19:48:21,-0400,1356094520954249221,realengineered,REAL ENGINEERED LIFE,,"It’s unanimous! #safemoon is a scam, #ShibaCoin is a scam; majority of all other coins are scams. The only ones that have been here before there was💰are #litecoin #Ethereum #Bitcoin, but Bitcoin maxis are ruining it &amp; the next authentic coin is #dogecoin. Do your research!",en,[],[],[],1,0,1,"['safemoon', 'shibacoin', 'litecoin', 'ethereum', 'bitcoin', 'dogecoin']",[],https://twitter.com/RealEngineered/status/1394439677696827392,False,,0,,,,,,,,[],,,,
1394439669639618561,1394439669639618561,2021-05-17 19:48:19 Eastern Daylight Time,2021-05-17,19:48:19,-0400,971909670708289537,thehumbleoracle,THE HUMBLE ORACLE,,I think $ETH will continue dropping with $BTC. Here are the support levels for $ETH. Let's see where we bottom :  #Ethereum #ETH #cryptocurrency #cryptocurrencies #crypto #DeFi #Bitcoin #BTC  https://t.co/1u6l2BwxOf,en,[],[],['https://pbs.twimg.com/media/E1oLKf9VoAAxL2t.png'],0,0,2,"['ethereum', 'eth', 'cryptocurrency', 'cryptocurrencies', 'crypto', 'defi', 'bitcoin', 'btc']","['eth', 'btc', 'eth']",https://twitter.com/thehumbleoracle/status/1394439669639618561,False,,1,https://pbs.twimg.com/media/E1oLKf9VoAAxL2t.png,,,,,,,[],,,,
1394439628296527877,1394439628296527877,2021-05-17 19:48:09 Eastern Daylight Time,2021-05-17,19:48:09,-0400,1319623414521516033,louisjourdan10,Louisa Jourdan,,Miss #Mexico @andreamezamx has been crowned as the 69th #MissUniverse ~~~ Mexico is fighting a war against drugs that is a real #American war built by the 50 mill US drug addicts  https://t.co/TN6SfBaGUR ~~~ #America #ADA #DogecoinRise #Ethereum #FFXIV #HODL #Israeli #MissUniverse  https://t.co/etjQwLfTWt,en,"[{'screen_name': 'andreamezamx', 'name': 'andrea meza', 'id': '97553500'}]",['https://www.instagram.com/p/CO9WNYqgAmN/?igshid=13z5p4yoqssgz'],['https://pbs.twimg.com/media/E1oLc9fXIAQ2g3t.jpg'],0,2,2,"['mexico', 'missuniverse', 'american', 'america', 'ada', 'dogecoinrise', 'ethereum', 'ffxiv', 'hodl', 'israeli', 'missuniverse']",[],https://twitter.com/LouisJourdan10/status/1394439628296527877,False,,1,https://pbs.twimg.com/media/E1oLc9fXIAQ2g3t.jpg,,,,,,,[],,,,
1394439611607396357,1394439611607396357,2021-05-17 19:48:05 Eastern Daylight Time,2021-05-17,19:48:05,-0400,1391567803921076225,coleby_pearson,Coleby Pearson,,"I found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome!  https://t.co/3UOaDxTUXe #cryptocurrency #5824  https://t.co/GkHAUQrm8q",en,[],['https://coinhunt.gsc.im/MI4vO0A5oU'],['https://pbs.twimg.com/media/E1oLb3fXoAETiu1.jpg'],0,0,0,"['ethereum', 'coinhuntworld', 'cryptocurrency']",[],https://twitter.com/coleby_pearson/status/1394439611607396357,False,,1,https://pbs.twimg.com/media/E1oLb3fXoAETiu1.jpg,,,,,,,[],,,,
1394439577243369474,1394289136027193345,2021-05-17 19:47:57 Eastern Daylight Time,2021-05-17,19:47:57,-0400,1393879061856935938,bgemhunter,BSCGemhunter,,"@OxfordFrom @Jotto999 @ncweaver @dandolfa @ATabarrok @OxfordSBS For points 3-5, you can say that there are now hundreds of useful dapps built on ethereum, with millions of regular users and a a half dozen or so areas with good product market fit (lending, trading, funding, stablecoins, tokenisation of assets or yield and nfts)",en,[],[],[],2,0,2,[],[],https://twitter.com/BGemhunter/status/1394439577243369474,False,,0,,,,,,,,"[{'screen_name': 'OxfordFrom', 'name': 'Martin Schmalz', 'id': '1054856254412279808'}, {'screen_name': 'Jotto999', 'name': 'Jotto', 'id': '106213824'}, {'screen_name': 'ncweaver', 'name': 'Nicholas Weaver', 'id': '2427244933'}, {'screen_name': 'dandolfa', 'name': 'David Andolfatto', 'id': '1342956066'}, {'screen_name': 'ATabarrok', 'name': 'Alex Tabarrok', 'id': '287309941'}, {'screen_name': 'OxfordSBS', 'name': 'Saïd Business School', 'id': '32440356'}]",,,,
1394439526043500547,1394437762363928578,2021-05-17 19:47:45 Eastern Daylight Time,2021-05-17,19:47:45,-0400,1562969094,ptzdamian,Damian◎,,"@MapleHodl @dergigi @ethereum Damn, bro. So observant",en,[],[],[],0,0,1,[],[],https://twitter.com/ptzdamian/status/1394439526043500547,False,,0,,,,,,,,"[{'screen_name': 'MapleHodl', 'name': '\U0001f7e9Mapl_Hodl\U0001f7e9', 'id': '743610787688644609'}, {'screen_name': 'dergigi', 'name': 'Gigi ☣️☯️', 'id': '18213426'}, {'screen_name': 'ethereum', 'name': 'Ethereum', 'id': '2312333412'}]",,,,
1394439517256355841,1394439517256355841,2021-05-17 19:47:43 Eastern Daylight Time,2021-05-17,19:47:43,-0400,1236400679960207360,cryptodefiat,CryptoDΞFiat,,Damn ... just ... DAMN. You're killing it man!  Artwork by @adamspizak  #NFT #NFTs #NFTCollector #NFTCommunity #NFTArtist #NFTA #NFTBastards #NFTDrop #NFT_Bastards #NFT_RU #DigitalArt #Ethereum #Bitcoin #CryptoWorld #CryptoArt #Rarible #OpenSea #CryptoDeFiat #Vancouver,en,"[{'screen_name': 'adamspizak', 'name': 'adam spizak', 'id': '147542878'}]",[],[],0,1,6,"['nft', 'nfts', 'nftcollector', 'nftcommunity', 'nftartist', 'nfta', 'nftbastards', 'nftdrop', 'nft_bastards', 'nft_ru', 'digitalart', 'ethereum', 'bitcoin', 'cryptoworld', 'cryptoart', 'rarible', 'opensea', 'cryptodefiat', 'vancouver']",[],https://twitter.com/CryptoDeFiat/status/1394439517256355841,False,https://twitter.com/adamspizak/status/1393334366202470402,0,,,,,,,,[],,,,
1394439486675865600,1394439486675865600,2021-05-17 19:47:35 Eastern Daylight Time,2021-05-17,19:47:35,-0400,1282557178331750401,ethgasprice,ETH Gas Bot 🤖 ⛽,,⛽ GAS prices (update): 🚀 Fast:  69 Gwei 🏎️ Avg: 59 Gwei 🐌 Slow: 59 Gwei --- #Ethereum #GasPrice #ETHGasPrice,nl,[],[],[],0,1,5,"['ethereum', 'gasprice', 'ethgasprice']",[],https://twitter.com/EthGasPrice/status/1394439486675865600,False,,0,,,,,,,,[],,,,
1394439457223413761,1394439457223413761,2021-05-17 19:47:28 Eastern Daylight Time,2021-05-17,19:47:28,-0400,1379015444938563584,official_smil,Ismail,,@elonmusk #ElonMusk #bitcoin #dogecoin #Binance #Crypto #crytocurrency #trading #Ethereum #xrp #xlm #coin #bitcoinnews #doge #bnb #btc #eth  https://t.co/42INNsqvzw,und,[],[],['https://pbs.twimg.com/media/E1oLS8WXEAIDUTo.jpg'],0,1,1,"['elonmusk', 'bitcoin', 'dogecoin', 'binance', 'crypto', 'crytocurrency', 'trading', 'ethereum', 'xrp', 'xlm', 'coin', 'bitcoinnews', 'doge', 'bnb', 'btc', 'eth']",[],https://twitter.com/official_smil/status/1394439457223413761,False,,1,https://pbs.twimg.com/media/E1oLS8WXEAIDUTo.jpg,,,,,,,[],,,,
1394439425061498881,1394439425061498881,2021-05-17 19:47:21 Eastern Daylight Time,2021-05-17,19:47:21,-0400,1250830691824283648,stockmktnewz,Stock Market News,,Everyone is out here debating which Shitcoin is worse while im here just watching Ethereum $ETH and Bitcoin $BTC,en,[],[],[],6,0,71,[],"['eth', 'btc']",https://twitter.com/StockMKTNewz/status/1394439425061498881,False,,0,,,,,,,,[],,,,
1394439400868651017,1394439372460630016,2021-05-17 19:47:15 Eastern Daylight Time,2021-05-17,19:47:15,-0400,1354654693725638657,killshotcrypto,KILLSHOT CRYPTO,,𝗧𝘄𝗼 𝗡𝗼𝗱𝗲 𝗧𝘆𝗽𝗲𝘀 𝗣𝗮𝗿𝘁 𝟮 All computation occurs in TEEs (Trusted Execution Environment). This allows Phala’s #blockchain to be extremely lightweight compared to others like #Ethereum for example. $PHA $ETH 8/29  https://t.co/gsnCUkBjc8,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E1oLPQEVUAAPxME.jpg'],1,0,2,"['blockchain', 'ethereum']","['pha', 'eth']",https://twitter.com/KILLSHOTCRYPTO/status/1394439400868651017,False,,1,https://pbs.twimg.com/tweet_video_thumb/E1oLPQEVUAAPxME.jpg,,,,,,,[],,,,
1394439392530419717,1394429119144759296,2021-05-17 19:47:13 Eastern Daylight Time,2021-05-17,19:47:13,-0400,1362084709866631169,jackwel5,Jack Wel,,@AstrologyCrypto @coinbase It is ethereum,en,[],[],[],0,0,1,[],[],https://twitter.com/JackWel5/status/1394439392530419717,False,,0,,,,,,,,"[{'screen_name': 'AstrologyCrypto', 'name': 'The Crypto Astrologist 🔮🐉', 'id': '813674916784418817'}, {'screen_name': 'coinbase', 'name': 'Coinbase', 'id': '574032254'}]",,,,
1394439348951597064,1394439348951597064,2021-05-17 19:47:02 Eastern Daylight Time,2021-05-17,19:47:02,-0400,774678899712294912,newscryptobot,DoodBot,,Ethereum’s Vitalik Buterin Burns $6.6 Billion Worth of Shiba Inu Tokens  https://t.co/jYHq3yXCwd,en,[],['https://news.bitcoin.com/ethereums-vitalik-buterin-burns-6-6-billion-worth-of-shiba-inu-tokens/'],[],0,0,0,[],[],https://twitter.com/NewsCryptoBot/status/1394439348951597064,False,,0,,,,,,,,[],,,,
1394439343046021125,1394382109452681216,2021-05-17 19:47:01 Eastern Daylight Time,2021-05-17,19:47:01,-0400,16904900,alvarocker,Alvaro Guzman,,@Dhampire @Bitcoin @ethereum @dogecoin El BCB no puede penalizar. Eso depende de otras instituciones.,es,[],[],[],0,0,0,[],[],https://twitter.com/alvarocker/status/1394439343046021125,False,,0,,,,,,,,"[{'screen_name': 'Dhampire', 'name': 'Dhampire', 'id': '14215893'}, {'screen_name': 'Bitcoin', 'name': 'Bitcoin', 'id': '357312062'}, {'screen_name': 'ethereum', 'name': 'Ethereum', 'id': '2312333412'}, {'screen_name': 'dogecoin', 'name': 'Dogecoin', 'id': '2235729541'}]",,,,
1394439316869238784,1394439316869238784,2021-05-17 19:46:55 Eastern Daylight Time,2021-05-17,19:46:55,-0400,1373904502521143296,cryptocorgisbot,Crypto Corgis Bot,,Corgi #3091 claimed by 0xe58A664E1A7DEA018EE78849a4792d68858E11E0!  https://t.co/hu9CVe5nat #ethereum #nft #cryptocorgis  https://t.co/4Tld5VhuP8,it,[],['https://cryptocorgis.co/corgis/12454809'],['https://pbs.twimg.com/media/E1oLKuMVkAA3OVf.png'],0,0,0,"['ethereum', 'nft', 'cryptocorgis']",[],https://twitter.com/cryptocorgisbot/status/1394439316869238784,False,,1,https://pbs.twimg.com/media/E1oLKuMVkAA3OVf.png,,,,,,,[],,,,
1394439312654094341,1394439312654094341,2021-05-17 19:46:54 Eastern Daylight Time,2021-05-17,19:46:54,-0400,949002549046235136,cot_criptomoeda,Cotação Criptomoedas,,"O valor médio das criptomoedas é:  Bitcoin(BTC) R$ 233955,94   Litecoin(LTC) R$ 1490,11   Bitcoin Cash(BCH) R$ 5718,75   Ethereum(ETH) R$ 17883,70   #bitcoin #litecoin #bitcashcoin #ethereum",cy,[],[],[],0,1,2,"['bitcoin', 'litecoin', 'bitcashcoin', 'ethereum']",[],https://twitter.com/cot_criptomoeda/status/1394439312654094341,False,,0,,,,,,,,[],,,,
1394439304131252225,1394439304131252225,2021-05-17 19:46:52 Eastern Daylight Time,2021-05-17,19:46:52,-0400,1371270954849075202,jim89327946,Jim,,I’m rooting for ya @ethereum,en,"[{'screen_name': 'ethereum', 'name': 'ethereum', 'id': '2312333412'}]",[],[],0,0,1,[],[],https://twitter.com/Jim89327946/status/1394439304131252225,False,,0,,,,,,,,[],,,,
1394439302306668545,1394148197157666818,2021-05-17 19:46:51 Eastern Daylight Time,2021-05-17,19:46:51,-0400,1289741285155147777,sososo55895028,Sososo,,@TheCryptoLark rich..plz donate me 😭  My ethereum wallet  0xefc03ae2315b3fe376278d8955bfd146de1618f6,en,[],[],[],0,0,0,[],[],https://twitter.com/Sososo55895028/status/1394439302306668545,False,,0,,,,,,,,"[{'screen_name': 'TheCryptoLark', 'name': 'Lark Davis', 'id': '30325257'}]",,,,
1394439295914545156,1394439295914545156,2021-05-17 19:46:50 Eastern Daylight Time,2021-05-17,19:46:50,-0400,1357134802361585664,carlsanchezzzz,Carl Sanchez,,"@elonmusk My guy,  I don't think you were correct about #Bitcoin and the energy usage involved?  Turns out it's better than other currencies in this respect.  So according to this science we should just move to using cryptos and toss the fiat system.  #dogecoin #Ethereum $BTC  https://t.co/Ehjwue6fDB",en,[],[],['https://pbs.twimg.com/media/E1oLJleVIAQIjy2.jpg'],0,0,0,"['bitcoin', 'dogecoin', 'ethereum']",['btc'],https://twitter.com/CarlSanchezzzz/status/1394439295914545156,False,,1,https://pbs.twimg.com/media/E1oLJleVIAQIjy2.jpg,,,,,,,[],,,,
1394439261257097217,1394439261257097217,2021-05-17 19:46:41 Eastern Daylight Time,2021-05-17,19:46:41,-0400,1352574395005480962,alemikripto,KRİPTO ALEMİ,,#BTC 'de 200 günlük ortalama 38000 $  #KRİPTOALEMİ   #IQ #Bitcoin #Ethereum #Altcoin #Trade #kriptopara  #TRX #TRON,tr,[],[],[],0,0,0,"['btc', 'kri̇ptoalemi̇', 'iq', 'bitcoin', 'ethereum', 'altcoin', 'trade', 'kriptopara', 'trx', 'tron']",[],https://twitter.com/AlemiKripto/status/1394439261257097217,False,,0,,,,,,,,[],,,,
1394439241153662976,1273742863688499203,2021-05-17 19:46:37 Eastern Daylight Time,2021-05-17,19:46:37,-0400,85924321,theteenproject,The Teen Project,,"@VitalikButerin @ethereum @SENSResearchFou @RadxChange @CCIdotCity As a techie &amp; founder of charity for girls (like me) who are trafficked from foster care, love your heart!  Unstoppable 🙏🏻❤️",en,[],[],[],0,0,0,[],[],https://twitter.com/TheTeenProject/status/1394439241153662976,False,,0,,,,,,,,"[{'screen_name': 'VitalikButerin', 'name': 'vitalik.eth', 'id': '295218901'}, {'screen_name': 'ethereum', 'name': 'Ethereum', 'id': '2312333412'}, {'screen_name': 'SENSResearchFou', 'name': 'SENS Research Foundation', 'id': '904126546297987072'}, {'screen_name': 'RadxChange', 'name': 'RadicalxChange', 'id': '1062812681730543617'}, {'screen_name': 'CCIdotCity', 'name': 'Charter Cities Institute', 'id': '965640545157730304'}]",,,,
1394439197042302979,1394422103479394305,2021-05-17 19:46:26 Eastern Daylight Time,2021-05-17,19:46:26,-0400,1392511597680148483,rsekristine,Kristine Rose,,"@divinelanuzo @InuKishu @VitalikButerin Vitalik don't need it, its more of a gesture of respect cause Kishu Inu is powered by Ethereum. And to get his attention to the coin, I'm pretty sure he noticed @InuKishu by now.",en,"[{'screen_name': 'inukishu', 'name': 'kishu inu', 'id': '1333281524930781192'}]",[],[],1,0,5,[],[],https://twitter.com/RseKristine/status/1394439197042302979,False,,0,,,,,,,,"[{'screen_name': 'divinelanuzo', 'name': 'Gorgeous_One', 'id': '197850588'}, {'screen_name': 'InuKishu', 'name': 'Kishu Inu', 'id': '1333281524930781192'}, {'screen_name': 'VitalikButerin', 'name': 'vitalik.eth', 'id': '295218901'}]",,,,
1394439193707917317,1394439193707917317,2021-05-17 19:46:25 Eastern Daylight Time,2021-05-17,19:46:25,-0400,1385758505165021186,michaelrapap0rt,Michael Rapaport™️💎,,#XLM #XRP #DOGECOIN #SAFEMOON #ShibaCoin #ADA #Cardano #BTC       #Ethereum $SPY $TSLA $AAPL $FB $SNAP $TWTTR $DKNG $PENN $SOS $EBON $MARA $RIOT $FSR $CCIV #cryptocurrency #altcoin #Bonfire #cryptotwitter #WSB #Labra #Labracoin #Cardano #AKITACOIN #Binance    #BNB       #memecoin,in,[],[],[],0,0,2,"['xlm', 'xrp', 'dogecoin', 'safemoon', 'shibacoin', 'ada', 'cardano', 'btc', 'ethereum', 'cryptocurrency', 'altcoin', 'bonfire', 'cryptotwitter', 'wsb', 'labra', 'labracoin', 'cardano', 'akitacoin', 'binance', 'bnb', 'memecoin']","['spy', 'tsla', 'aapl', 'fb', 'snap', 'twttr', 'dkng', 'penn', 'sos', 'ebon', 'mara', 'riot', 'fsr', 'cciv']",https://twitter.com/Michaelrapap0rt/status/1394439193707917317,False,https://twitter.com/smartmoneytrait/status/1394438987557769217,0,,,,,,,,[],,,,
